Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2018,1,1,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,The scientist who introduced binomial nomenclature in the classification of organisms was,Charles Darwin,Carolus Linnaeus,John Ray,Louis Pasteur,B,https://myschool.ng/classroom/biology/48331?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,2,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,Which of the following statements is true about arthropods?,Prothorax bears only legs,Mesothorax bears only legs,Metathorax bears only wings,Prothorax bears only wings,A,https://myschool.ng/classroom/biology/48335?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,3,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,What level of organization is Spirogyra?,System,Organ,Cell,Tissue,C,https://myschool.ng/classroom/biology/48337?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,4,cell-biology,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,The streaming movement of cytoplasm within the Paramecium is known as,Transpiration,Digestion,Cyclosis,Osmosis,C,https://myschool.ng/classroom/biology/48340?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,5,cell-biology,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png,Which of the following organelles is found only in plant cells?,Mitochondria,Ribosomes,Lysosomes,Plastids,D,https://myschool.ng/classroom/biology/48342?exam_type=waec&exam_year=2018&type=obj&page=1
2018,2,6,diagram-based,,,https://myschool.ng/storage/classroom/q1iJPt479ENaM9zFPuy4Hl4rgwnKMqgzZnmlRk7n.jpeg | https://myschool.ng/storage/classroom/M6KN52VZuK72ttXLBx5py4s0TPv0UWkBYHipsBp6.jpeg | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Active transport differs from diffusion in that active transport,is a very fast process,allows the movement of substances against concentration gradient,takes place in both light and dark reaction of photosynthesis,occurs in both plant and animal tissues,B,https://myschool.ng/classroom/biology/48344?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,7,plant-biology,,,https://myschool.ng/storage/classroom/q1iJPt479ENaM9zFPuy4Hl4rgwnKMqgzZnmlRk7n.jpeg | https://myschool.ng/storage/classroom/M6KN52VZuK72ttXLBx5py4s0TPv0UWkBYHipsBp6.jpeg | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The diagrams above are illustrations of an experimental set-up to demonstrate a type of tropic response in plants. The type of response demonstrated is,phototropism,geotropism,hydrotropism,thigmotropism,C,https://myschool.ng/classroom/biology/48351?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,8,diagram-based,,,https://myschool.ng/storage/classroom/M6KN52VZuK72ttXLBx5py4s0TPv0UWkBYHipsBp6.jpeg | https://myschool.ng/storage/classroom/q1iJPt479ENaM9zFPuy4Hl4rgwnKMqgzZnmlRk7n.jpeg | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The conclusion drawn from the experiment in the diagram above is that,shoots of plants are negatively thigmotropic,shoots of plants are negatively geotropic,shoots of plants are positively phototropic,roots of plants are positively hydrotropic,D,https://myschool.ng/classroom/biology/48354?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,9,diagram-based,,,https://myschool.ng/storage/classroom/q1iJPt479ENaM9zFPuy4Hl4rgwnKMqgzZnmlRk7n.jpeg | https://myschool.ng/storage/classroom/M6KN52VZuK72ttXLBx5py4s0TPv0UWkBYHipsBp6.jpeg | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The odontoid process is found on the,axis vetebra,atlas vetebra,thoracic vetebra,sacral vetebra,A,https://myschool.ng/classroom/biology/48355?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,10,plant-biology,,,https://myschool.ng/storage/classroom/q1iJPt479ENaM9zFPuy4Hl4rgwnKMqgzZnmlRk7n.jpeg | https://myschool.ng/storage/classroom/M6KN52VZuK72ttXLBx5py4s0TPv0UWkBYHipsBp6.jpeg | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,A seedling was made to stand in a solution of red ink for three hours and a transverse section of the stem was examined under the microscope. The process being investigated was,the importance of micro elements to plants,ascent of water through the xylem,diffusion of colored substances,distribution of food in plants,C,https://myschool.ng/classroom/biology/48359?exam_type=waec&exam_year=2018&type=obj&page=2
