Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2022,1,1,algebra,,,,"Evaluate, correct to four significant figures, (573.06 x 184.25).",105600.00,105622.00,105500.00,105632.00,A,https://myschool.ng/classroom/mathematics/64420?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,2,general,,,,Change 432\(_{five}\) to a number in base three.,10100\(_{three}\),11100\(_{three}\),11101\(_{three}\),10110\(_{three}\),B,https://myschool.ng/classroom/mathematics/64425?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,3,general,,,,"Given that A and B are sets such that n(A) = 8, n(B)=12 and n(AnB) =3, find n(AuB).",15,17,20,23,B,https://myschool.ng/classroom/mathematics/64431?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,4,general,,,,"If **√** 24 + **√** 96 - **√** 600 = y **√** 6, find the value of y",4,2,-2,-4,D,https://myschool.ng/classroom/mathematics/64448?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,5,algebra,,,,Evaluate 23 x 54 (mod 7),2,3,5,6,B,https://myschool.ng/classroom/mathematics/64451?exam_type=waec&exam_year=2022&type=obj&page=1
2022,2,6,general,,,,"If 4\(^{3x}\) = 16\(^{x+1}\), find the value of x",2,3,4,5,A,https://myschool.ng/classroom/mathematics/64454?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,7,word-problem,,,,"A weaver bought a bundle of grass for $ 50.00 from which he made 8 mats. If each mat was sold for $ 15.00, find the percentage profit.",240%,140%,120%,40%,B,https://myschool.ng/classroom/mathematics/64465?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,8,general,,,,"Find the 17term of the Arithmetic Progression (A.P):-6,-1,4",-91,-86,74,79,C,https://myschool.ng/classroom/mathematics/64499?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,9,geometry,,,,"M varies directly as n and inversely as the square of p. If M= 3 when n = 2 and p = 1, find M in terms of n and p.",\(\frac{3n}{2p^2}\),\(\frac{2n}{3p^2}\),\(\frac{2n}{3p}\),\(\frac{3n^2}{2p^2}\),A,https://myschool.ng/classroom/mathematics/64504?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,10,general,,,,"If a = 3 and b = -7, find the value of \(\frac{5b+(a+b)^2}{(a-b)^2}\)",0.51,0.91,-0.19,-0.51,C,https://myschool.ng/classroom/mathematics/64510?exam_type=waec&exam_year=2022&type=obj&page=2
