Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2021,1,1,objective,,,,Which of the following quantities is not an example of force?,Mass,Tension,Weight,Friction,A,https://myschool.ng/classroom/physics/61868?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,2,objective,,,,The reason for laminating the soft iron core of a transformer is to?,reduce eddy current.,reduce magnetic flux.,increase the magnetic flux.,reduce its efficiency.,A,https://myschool.ng/classroom/physics/61869?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,3,objective,,,,Formation of hydrogen bubbles at the copper plate of a primary cell is called?,polarization.,back e.m.f.,electrolysis.,local action.,A,https://myschool.ng/classroom/physics/61870?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,4,objective,,,,Which of the following factors does not affect the rate of evaporation of a liquid?,temperature,volume,wind,surface area,B,https://myschool.ng/classroom/physics/61872?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,5,objective,,,,Opening in the eye through which light passes to the retina is called the?,pupil,cornea.,iris,optic nerve.,A,https://myschool.ng/classroom/physics/61874?exam_type=waec&exam_year=2021&type=obj&page=1
2021,2,6,objective,,,,A heat sensitive resistor made of a semiconductor is called?,thermometer.,thermostat.,thermistor,thermopile.,C,https://myschool.ng/classroom/physics/61877?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,7,objective,,,,Electric motor primarily converts?,electrical energy to chemical energy.,kinetic energy to potential energy,electrical energy to mechanical energy,electrical energy to heat energy.,C,https://myschool.ng/classroom/physics/61880?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,8,objective,,,,Which of the following statements about the molecules of solids and liquids is correct? They both,have weak attraction.,have wide separations.,exhibit random motion.,exhibit vibratory motion.,D,https://myschool.ng/classroom/physics/61881?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,9,objective,,,,The distance between a node and its adjacent antinode of a transverse wave is equal to?,half of the wavelength.,the wavelength.,thrice the wavelength.,quarter of the wavelength.,D,https://myschool.ng/classroom/physics/61882?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,10,diagram-based,,,https://myschool.ng/storage/classroom/Ub5RlakJBgQ0a41NTLJETa9U4vHzviKWPS7pA2qT.jpeg,"Which of the sketched graphs above illustrates the correct variation of the gravitational force, Fg between two objects and the distance, d, between the centre",A,B,C,D,B,https://myschool.ng/classroom/physics/61885?exam_type=waec&exam_year=2021&type=obj&page=2
2021,3,11,objective,,,,Which of the following actions will increase capacitance of a parallel plate capacitor? I. Decreasing the distance between the plates II. Increasing the distance between the plates. III. Increasing the area of the plates overlap. IV. Avoiding the use of dielectric between the plate,I and III only,II and III only,I and IV,. III and IV only,A,https://myschool.ng/classroom/physics/61889?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,12,objective,,,,A metallic sphere is heated from 27°C to 200°C Without change of state. Which of the following changes would have resulted from the heating?,No changes occur in its volume and density,Its volume increases and its density increases,Its volume increases and its density decrease,Its volume increases without a change in density,C,https://myschool.ng/classroom/physics/61896?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,13,calculation,,,,The acceleration of a moving object can be determined from the?,slope of its distance-time graph.,area under its distance-time graph.,slope of its velocity-time graph.,area under its velocity-time graph,C,https://myschool.ng/classroom/physics/61899?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,14,objective,,,,"A student wishes to measure the potential difference across a resistor,R. She has a galvanometer,G and some connecting wires. What else does she need?",high value resistor connected in parallel with G,. low value resistor connected in parallel with G low value,resistor connected in series with G,high value resistor connected in series with G.,D,https://myschool.ng/classroom/physics/61900?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,15,objective,,,,"The handle of a screw jack is 35 cm long and the pitch of the screw is 0.5 cm. What force must be applied at the end of the handle to lift a load of 2000N, if the efficiency of the jack is 30% [π = \(\frac{22}{7}\)]?",152.0N,132.0N,15.2N,440.0N,C,https://myschool.ng/classroom/physics/61901?exam_type=waec&exam_year=2021&type=obj&page=3
2021,4,16,diagram-based,,,,The inductive reactance in a circuit of frequency 100Hz is 1ohms. Calculate the inductance of the inductor[π = 3.14],2.00 x 10\(_{-3}\)H,1.59 x 10\(_{-3}\)H,1.09 x 10\(_{-3}\)H,6.28x 10\(_{-3}\)H,B,https://myschool.ng/classroom/physics/61902?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,17,diagram-based,,,https://myschool.ng/storage/classroom/UyB58s5W69kkcyNrELohlzA4pt3iKOQnJym0CuhP.png,The diagram above illustrates the velocity-time graph of a body. Calculate the distance covered by the body during the motion,15m,84m,72m,48m,C,https://myschool.ng/classroom/physics/61903?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,18,objective,,,,An atom that emits an a-particle?,may become a different element.,becomes a different isotope of the element.,daughter with increased mass.,becomes a daughter of a different element always.,A,https://myschool.ng/classroom/physics/61904?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,19,objective,,,,Which of the following units is equivalent to the unit of electric current?,C s\({-1}\),W,J s\({-1}\),C,A,https://myschool.ng/classroom/physics/61905?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,20,calculation,,,,A ball is swung in a horizontal circle of centre O with a constant speed. What is the direction of its acceleration?,Away from O,Along the Circumference of the circle,Toward centre O,Along a tangent to the circle,C,https://myschool.ng/classroom/physics/61906?exam_type=waec&exam_year=2021&type=obj&page=4
2021,5,21,objective,,,,Which of the following statements is an effect of compressing gas molecules at constant temperature?,The pressure on the molecules decreases.,The molecules gain more kinetic energy.,The molecules make more impact per second on the walls of the container.,The molecules increase in size.,C,https://myschool.ng/classroom/physics/61907?exam_type=waec&exam_year=2021&type=obj&page=5
