Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,1,1,algebra,,,,"Evaluate and correct to two decimal places, 75.0785 - 34.624 + 9.83",30.60,50.29,50.28,30.63,C,https://myschool.ng/classroom/mathematics/58214?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,2,algebra,,,,"If X = {x : x < 7} and Y = {y:y is a factor of 24} are subsets of \(\mu\) = {1, 2, 3...10} find X \(\cap\) Y.","{2, 3, 4, 6}","{1, 2, 3, 4, 6}","{2, 3, 4, 6, 8}","{1, 2, 3, 4, 6, 8}",B,https://myschool.ng/classroom/mathematics/58215?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,3,algebra,,,,Simplify; [(\(\frac{16}{9}\))\(^{\frac{-3}{2}}\) x 16\(^{\frac{-3}{4}}\)]\(^{\frac{1}{3}}\),\(\frac{3}{4}\),\(\frac{9}{16}\),\(\frac{3}{8}\),\(\frac{1}{4}\),C,https://myschool.ng/classroom/mathematics/58218?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,4,general,,,,Express 1 + 2 log10\(^3\) in the form log10\(^9\),log10\(^{90}\),log10\(^{19}\),log10\(^{9}\),log10\(^{6}\),A,https://myschool.ng/classroom/mathematics/58223?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,5,general,,,,If 101\(_{\text{two}}\) + 12\(_y\) = 23\(_{\text{five}}\). Find the value of y,8,7,6,5,C,https://myschool.ng/classroom/mathematics/58247?exam_type=waec&exam_year=2020&type=obj&page=1
2020,2,6,word-problem,,,,"An amount of N550,000.00 was realized when a principal, x was saved at 2% simple interest for 5 years. Find the value of x","N470,000.00","N480,000.00","N490,000.00","N500,000.00",D,https://myschool.ng/classroom/mathematics/58249?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,7,general,,,,"Given that \(\frac{\sqrt{3} + \sqrt{5}}{\sqrt{5}}\) = x + y\(\sqrt{15}\), find the value of (x + y)",1\(\frac{3}{5}\),1\(\frac{2}{5}\),1\(\frac{1}{5}\),\(\frac{1}{5}\),C,https://myschool.ng/classroom/mathematics/58254?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,8,algebra,,,,"If x = 3 and y = -1, evaluate 2(x\(^2\) - y\(^3\))",24,22,20,16,C,https://myschool.ng/classroom/mathematics/58265?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,9,trigonometry,,,,Solve 3x - 2y = 10 and x + 3y = 7 simultaneously,x = -4 and y = 1,x = -1 and y = -4,x = 1 and y = 4,x = 4 and y = 1,D,https://myschool.ng/classroom/mathematics/58273?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,10,general,,,,The implication x \(\to\) y is equivalent to?,~ y \(\to\) ~ x,y \(\to\) ~ x,~ x \(\to\) ~ y,y \(\to\) x,A,https://myschool.ng/classroom/mathematics/58289?exam_type=waec&exam_year=2020&type=obj&page=2
2020,3,11,word-problem,,,,The first term of a geometric progression (G.P) is 3 and the 5th term is 48. Find the common ratio.,2,4,8,16,A,https://myschool.ng/classroom/mathematics/58292?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,12,general,,,,Solve \(\frac{1}{3}\)(5 - 3x) < \(\frac{2}{5}\)(3 - 7x),x > \(\frac{7}{22}\),x < \(\frac{7}{22}\),x > \(\frac{-7}{27}\),x < \(\frac{-7}{27}\),D,https://myschool.ng/classroom/mathematics/58296?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,13,general,,,,Make m the subject of the relation k = \(\sqrt{\frac{m - y}{m + 1}}\),m = \(\frac{y + k^2}{k^2 + 1}\),m = \(\frac{y + k^2}{1 - k^2}\),m = \(\frac{y - k^2}{k^2 + 1}\),m = \(\frac{y - k^2}{1 - k^2}\),B,https://myschool.ng/classroom/mathematics/58298?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,14,algebra,,,,Find the quadratic equation whose roots are \(\frac{1}{2}\) and -\(\frac{1}{3}\),3x\(^2\) + x + 1 = 0,6x\(^2\) + x - 1 = 0,3x\(^2\) + x - 1 = 0,6x\(^2\) - x - 1 = 0,D,https://myschool.ng/classroom/mathematics/58300?exam_type=waec&exam_year=2020&type=obj&page=3
2020,3,15,algebra,,,,"Given that x is directly proportional to y and inversely proportional to Z, x = 15 when y = 10 and Z = 4, find the equation connecting x, y and z",x = \(\frac{6y}{z}\),x = \(\frac{12y}{z}\),x = \(\frac{3y}{z}\),x = \(\frac{3y}{2z}\),A,https://myschool.ng/classroom/mathematics/58302?exam_type=waec&exam_year=2020&type=obj&page=3
2020,4,16,word-problem,,,,Two buses start from the same station at 9.00am and travel in opposite directions along the same straight road. The first bus travel at a speed of 72 km/h and the second at 48 km/h. At what time will they be 240km apart?,1:00 pm,12:00 noon,11:00 am,10:00 am,C,https://myschool.ng/classroom/mathematics/58303?exam_type=waec&exam_year=2020&type=obj&page=4
2020,4,17,geometry,,,,"A solid cuboid has a length of 7 cm, a width of 5 cm, and a height of 4 cm. Calculate its total surface area.",280 cm\(^2\),166 cm\(^2\),140 cm\(^2\),83 cm\(^2\),B,https://myschool.ng/classroom/mathematics/58304?exam_type=waec&exam_year=2020&type=obj&page=4
