Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2016,1,1,plant-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Flaccidity in plants is associated with,cessation of photosynthesis,wilting,turgidity,discolouration of leaves,B,https://myschool.ng/classroom/biology/45158?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,2,diagram-based,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Which of the following substances is not usually present in the urine of a healthy person?,Urea,Mineral salts,Glucose,Water,C,https://myschool.ng/classroom/biology/45159?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,3,plant-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,Lateral meristem in flowering plants is found in the,cortex,pericycle,cambium,pith,C,https://myschool.ng/classroom/biology/45162?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,4,cell-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,"The cells and tissues of the nose, throat, chest diaphragm and lungs from the",circulatory system,respiratory,transport system,digestive system,B,https://myschool.ng/classroom/biology/45163?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,5,human-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png,The exchange of gases between the environment and the respiratory organs of vertebrates is referred to as,inhalation,respiration,expiration,breathing,D,https://myschool.ng/classroom/biology/45164?exam_type=waec&exam_year=2016&type=obj&page=1
2016,2,6,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The maintenance of a constant internal environment in an organism is known as,homeostasis,homoiothermy,diuresis,dialysis,A,https://myschool.ng/classroom/biology/45165?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,7,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following organs is responsible for the production of insulin?,Spleen,Adrenal gland,Thyroid gland,Pancreas,D,https://myschool.ng/classroom/biology/45166?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,8,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following actions is NOT a voluntary action?,Stealing,Sneezing,Fighting,Cheating,B,https://myschool.ng/classroom/biology/45167?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,9,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,Which of the following parts of the ear does NOT contain endolymph?,Semi-circular canals,Utriculus,Tympanum,Sacculus,A,https://myschool.ng/classroom/biology/45168?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,10,plant-biology,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png,The steps below are involved in the testing of a leaf for starch. Study them carefully and answer the question: I. Decolorize them II. Dip decolorized leaf in warm water III. Place leaf in boiling water IV. Add iodine solution The CORRECT order for the test is?,"I, II, III and IV","I, III, II and IV","II, III,, I and IV","III, I, II and IV",D,https://myschool.ng/classroom/biology/45169?exam_type=waec&exam_year=2016&type=obj&page=2
2016,3,11,plant-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The best time to pluck the leaf for the experiment is,after being exposed to sunlight,three hours after sunset,before sunrise,six hours after sunset,A,https://myschool.ng/classroom/biology/45170?exam_type=waec&exam_year=2016&type=obj&page=3
2016,3,12,plant-biology,,,https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The steps below are involved in the testing of a leaf for starch. Study them carefully and answer the question: I. Decolorize them II. Dip decolorized leaf in warm water III. Place leaf in boiling water IV. Add iodine solution The best time to pluck the leaf for the experiment is?,after being exposed to sunlight,three hours after sunset,before sunrise,six hours after sunset,A,https://myschool.ng/classroom/biology/45171?exam_type=waec&exam_year=2016&type=obj&page=3
