Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,1,1,geometry,,,https://myschool.ng/storage/classroom/PUdEREpCcJVZ3R9xQU56E8ctGdN909nokr99Stpo.png,"In the diagram, O is the center of the circle QRS and ∠SQR = 28°. Find ∠ORS.",\(56^0\),\(28^0\),\(76^0\),\(62^0\),D,https://myschool.ng/classroom/mathematics/68888?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,2,general,,,,Solve \(1 + \sqrt[3]{ x - 3} = 4\),30,6,12,66,A,https://myschool.ng/classroom/mathematics/68889?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,3,geometry,,,,The angle of a sector of a circle of radius 3.4 cm is 115°. Find the area of the sector. \((Take \pi = \frac{22}{7})\),\(11.6cm^2\),\(12.7cm^2\),\(10.2cm^2\),\(9.4cm^2\),A,https://myschool.ng/classroom/mathematics/68921?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,4,word-problem,,,,There are 30 students in a class. 15 study woodwork and 13 study metal work. 6 study neither of the 2 subjects. How many student study woodwork but not metal work?,13,11,5,9,B,https://myschool.ng/classroom/mathematics/68936?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,5,word-problem,,,,"Mr Manu is 4 times as old as his son, Adu. 7 years ago the sum of their ages was 76. How old is Adu?",22years,12years,18years,15 years,C,https://myschool.ng/classroom/mathematics/68955?exam_type=waec&exam_year=2023&type=obj&page=1
2023,2,6,trigonometry,,,,"The angle of elevation of the top of a building from a point Z on the ground is 50°. If the height of the building is 124 m, find the distance from Z to the foot of the building.",147.78m,104.05m,161.87m,192.91m,B,https://myschool.ng/classroom/mathematics/68966?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,7,general,,,,"One-third of the sum of two numbers is 12, twice their difference is 12. Find the numbers.",22 and 14,20 and 16,21 and 15,23 and 13,C,https://myschool.ng/classroom/mathematics/68974?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,8,geometry,,,https://myschool.ng/storage/classroom/fa5njd5MOpGemu7wmfhlPVcUGcGKqYofSkEoP35Q.png,"In the diagram above, M, N, R are points on the circle centre O. ∠ORN = 48° and ∠RNM = 124°. Find ∠OMN.",\(58^0\),\(64^0\),\(48^0\),\(76^0\),D,https://myschool.ng/classroom/mathematics/68980?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,9,algebra,,,,Simplify \(3\sqrt{12} + 10\sqrt{3} - \frac{6}{\sqrt{3}}\),10\(\sqrt{3}\),18\(\sqrt{3}\),14\(\sqrt{3}\),7\(\sqrt{3}\),C,https://myschool.ng/classroom/mathematics/68987?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,10,general,,,,For what value of x is \(\frac{ x^2 + 2 }{ 10x^2 - 13x - 3}\) is undefined?.,"\(\frac{1}{5}, \frac{3}{2}\)","\(\frac{-1}{5}, \frac{3}{2}\)","\(\frac{1}{5}, \frac{-3}{2}\)","\(\frac{-1}{5}, \frac{-3}{2}\)",B,https://myschool.ng/classroom/mathematics/68999?exam_type=waec&exam_year=2023&type=obj&page=2
2023,3,11,general,,,,Express \(413_7\) to base 5,\(2311_5\),\(1131_5\),\(1311_5\),\(2132_5\),C,https://myschool.ng/classroom/mathematics/69012?exam_type=waec&exam_year=2023&type=obj&page=3
