Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2019,1,1,constitution,,,,"The constitutional power given to the judiciary to interpret legislative acts, executive and administrative actions and to declare its constitutionality or otherwise is _____",judicial power,separation of power,judicial review,administrative processes,C,https://myschool.ng/classroom/government/57081?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,2,objective,,,,The ultimate duty of a citizen is to demonstrate his/her __________,allegiance to the sovereign,loyalty to the state,respect for the national flag,contribution to government expenditure,B,https://myschool.ng/classroom/government/57298?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,3,objective,,,,Conventions and usages are rules based on ________,traditions and customs,previous constitutions,legal documents,decisions of commoners,A,https://myschool.ng/classroom/government/57300?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,4,objective,,,,The body responsible for the execution of the policies of government is the ______,Pressure group,Civil service,Constitutional Conference,Electoral Commission,B,https://myschool.ng/classroom/government/57303?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,5,theory,,,,The Electorate is defined as ________,intended candidates for voting,elected party members,elected civil society group,citizens that are qualified to vote,D,https://myschool.ng/classroom/government/57306?exam_type=waec&exam_year=2019&type=obj&page=1
2019,2,6,objective,,,,The right to govern and administer the affairs of the people of a country is ________,power,diplomacy,authority,influence,C,https://myschool.ng/classroom/government/57309?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,7,objective,,,,One of the following is a characteristic of a unitary system,Heterogeneous society,Homogeneous society,Communal society,Feudal society,B,https://myschool.ng/classroom/government/57311?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,8,objective,,,,The mass type of party is ________,broad-based,capitalist,feudalist,conservative,A,https://myschool.ng/classroom/government/57314?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,9,objective,,,,Who among the following provided the detailed work on sovereignty?,Jean Bodin,Fredrick Englels,Bolaji Akinyemi,Thomas Hobbes,A,https://myschool.ng/classroom/government/57319?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,10,objective,,,,The family and peer groups are important agents of _________,political culture,political socialization,charismatic authority,traditional authority,B,https://myschool.ng/classroom/government/57322?exam_type=waec&exam_year=2019&type=obj&page=2
2019,3,11,objective,,,,The confederal system of government is unpopular because ___________,the government operates oligarchy system,it does not follow due process,it discourages rapid development,all the component units are sovereign,D,https://myschool.ng/classroom/government/57325?exam_type=waec&exam_year=2019&type=obj&page=3
2019,3,12,objective,,,,Local government is relevant because it provides political ______,discussion among electorate,discipline among party members,representation in the judiciary,participation at the grassroots,D,https://myschool.ng/classroom/government/57329?exam_type=waec&exam_year=2019&type=obj&page=3
