Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2017,1,1,advanced-algebra,,,,"If \(log_{y}\frac{1}{8}\) = 3, find the value of y.",-2,-\(\frac{1}{2}\),\(\frac{1}{2}\),2,C,https://myschool.ng/classroom/further-mathematics/50117?exam_type=waec&exam_year=2017&type=obj&page=1
2017,1,2,advanced-algebra,,,,"A binary operation \(\Delta\) is defined on the set of real numbers, R, by \(a \Delta b = \frac{a+b}{\sqrt{ab}}\), where a\(\neq\) 0, b\(\neq\) 0. Evaluate \(-3 \Delta -1\).",\(-4\sqrt{3}\),\(\frac{-4\sqrt{3}}{3}\),\(\frac{-3\sqrt{3}}{4}\),\(\frac{-3\sqrt{3}}{4}\),B,https://myschool.ng/classroom/further-mathematics/50120?exam_type=waec&exam_year=2017&type=obj&page=1
2017,1,3,advanced-algebra,,,,Simplify \(\frac{1}{(1-\sqrt{3})^{2}}\),\(1- \frac{1}{2}\sqrt{3}\),\(1+ \frac{1}{2}\sqrt{3}\),\(\sqrt{3}\),\(1+\sqrt{3}\),B,https://myschool.ng/classroom/further-mathematics/50123?exam_type=waec&exam_year=2017&type=obj&page=1
2017,1,4,advanced-algebra,,,,"If \(x^{2} - kx + 9 = 0\) has equal roots, find the values of k.","3, 4",\(\pm3\),\(\pm5\),\(\pm6\),D,https://myschool.ng/classroom/further-mathematics/50128?exam_type=waec&exam_year=2017&type=obj&page=1
2017,1,5,advanced-algebra,,,,Find the coordinates of the centre of the circle \(3x^{2}+3y^{2} - 4x + 8y -2=0\),"(-2,4)","(\(\frac{-2}{3}, \frac{4}{3}\))","(\(\frac{2}{3}, \frac{-4}{3}\))","(2, -4)",C,https://myschool.ng/classroom/further-mathematics/50140?exam_type=waec&exam_year=2017&type=obj&page=1
2017,2,6,advanced-algebra,,,,The function f: x \(\to \sqrt{4 - 2x}\) is defined on the set of real numbers R. Find the domain of f.,\(x<2\),\(x \leq 2\),\(x = 2\),\(x > -2\),B,https://myschool.ng/classroom/further-mathematics/50156?exam_type=waec&exam_year=2017&type=obj&page=2
2017,2,7,advanced-algebra,,,,"Given that \(f(x) = \frac{x+1}{2}\), find \(f^{1}(-2)\).",-5,-3,\(-\frac{1}{2}\),5,A,https://myschool.ng/classroom/further-mathematics/50158?exam_type=waec&exam_year=2017&type=obj&page=2
2017,2,8,advanced-algebra,,,,"Given that \(\frac{6x+m}{2x^{2}+7x-15} \equiv \frac{4}{x+5} - \frac{2}{2x-3}\), find the value of m.",20,12,-10,-22,D,https://myschool.ng/classroom/further-mathematics/50163?exam_type=waec&exam_year=2017&type=obj&page=2
2017,2,9,advanced-algebra,,,,Find the coefficient of \(x^{4}\) in the expansion of \((1-2x)^{6}\).,-320,-240,240,320,C,https://myschool.ng/classroom/further-mathematics/50165?exam_type=waec&exam_year=2017&type=obj&page=2
2017,2,10,sequences-series,,,,"Find the 21st term of the Arithmetic Progression (A.P.): -4, -1.5, 1, 3.5,...",43.5,46,48.5,51,B,https://myschool.ng/classroom/further-mathematics/50167?exam_type=waec&exam_year=2017&type=obj&page=2
2017,3,11,advanced-algebra,,,,How many ways can 6 students be seated around a circular table?,36,48,120,720,C,https://myschool.ng/classroom/further-mathematics/50170?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,12,vectors-matrices,,,,"If \(\begin{pmatrix} 2 & 1 \\ 4 & 3 \end{pmatrix}\)\(\begin{pmatrix} 5 \\ 4 \end{pmatrix}\) = k\(\begin{pmatrix} 17.5 \\ 40.0 \end{pmatrix}\), find the value of k.",1.2,3.6,0.8,0.5,C,https://myschool.ng/classroom/further-mathematics/50178?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,13,advanced-algebra,,,,Express cos150° in surd form.,\(-\sqrt{3}\),\(-\frac{\sqrt{3}}{2}\),\(-\frac{1}{2}\),\(\frac{\sqrt{2}}{2}\),B,https://myschool.ng/classroom/further-mathematics/50184?exam_type=waec&exam_year=2017&type=obj&page=3
2017,3,14,advanced-algebra,,,,"A straight line 2x+3y=6, passes through the point (-1,2). Find the equation of the line.",2x-3y=2,2x-3y=-2,2x+3y=-4,2x+3y=4,D,https://myschool.ng/classroom/further-mathematics/50192?exam_type=waec&exam_year=2017&type=obj&page=3
