Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2018,1,1,algebra,,,,Simplify: \(\sqrt{108} + \sqrt{125} - \sqrt{75}\),\(\sqrt{3} + 5\sqrt{5}\),\(6 \sqrt{3} - 5 \sqrt{5}\),\(6 \sqrt{3} + \sqrt{2}\),\(6\sqrt{3} - \sqrt{2}\),A,https://myschool.ng/classroom/mathematics/49030?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,2,algebra,,,,Evaluate: \((64^{\frac{1}{2}} + 125^{\frac{1}{3}})^2\),121,144,169,196,C,https://myschool.ng/classroom/mathematics/49034?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,3,geometry,,,,"Given that y varies inversely as the square of x. If x = 3 when y = 100, find the equation connecting x and y.",\(yx^2 = 300\),\(yx^2 = 900\),y = \(\frac{100x}{9}\),\(y = 900x^2\),B,https://myschool.ng/classroom/mathematics/49035?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,4,general,,,,Find the value of x for which \(32_{four} = 22_x\),three,five,six,seven,C,https://myschool.ng/classroom/mathematics/49044?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,5,algebra,,,,Simplify; 2\(\frac{1}{4} \times 3\frac{1}{2} \div 4 \frac{3}{8}\),\(\frac{5}{9}\),1\(\frac{1}{5}\),1\(\frac{1}{4}\),1\(\frac{4}{5}\),D,https://myschool.ng/classroom/mathematics/49047?exam_type=waec&exam_year=2018&type=obj&page=1
2018,2,6,word-problem,,,,"There are 250 boys and 150 girls in a school, if 60% of the boys and 40% of the girls play football, what percentage of the school play football?",40.0%,42.2%,50.0%,52.5%,D,https://myschool.ng/classroom/mathematics/49223?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,7,algebra,,,,"If \(\log_{10}\)(6x - 4) - \(\log_{10}\)2 = 1, solve for x.",2,3,4,5,C,https://myschool.ng/classroom/mathematics/49228?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,8,general,,,,"If F = \(\frac{9}{5}\)C + 32, find C when F = 98.6",30,37,39,41,B,https://myschool.ng/classroom/mathematics/49229?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,9,general,,,,"If y + 2x = 4 and y - 3x = -1, find the value of (x + y)",3,2,1,-1,A,https://myschool.ng/classroom/mathematics/49232?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,10,algebra,,,,"If x : y : z = 3 : 3 : 4, evaluate \(\frac{9x + 3y}{6z - 2y}\)",1\(\frac{1}{2}\),2,2\(\frac{1}{2}\),3,A,https://myschool.ng/classroom/mathematics/49246?exam_type=waec&exam_year=2018&type=obj&page=2
