Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2020,1,1,diagram-based,,,https://myschool.ng/storage/classroom/DQS4b3itKM44ELTOVhQxEo9h4WcWFk8G64GnLmI2.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following substances is an example of a fine chemical?,Sodium hydroxide,Hydrochloric acid,Ethylene,Ammonia,C,https://myschool.ng/classroom/chemistry/58770?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,2,diagram-based,,,https://myschool.ng/storage/classroom/DQS4b3itKM44ELTOVhQxEo9h4WcWFk8G64GnLmI2.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The IUPAC name of the compound represented by the structure below is ?,"2- chloro but-I ,3-diene.","But-1,3-chlorodiene.",2-chloro but-diene.,3 -chloro but -1.3-diene.,A,https://myschool.ng/classroom/chemistry/58781?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,3,diagram-based,,,https://myschool.ng/storage/classroom/DQS4b3itKM44ELTOVhQxEo9h4WcWFk8G64GnLmI2.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which or the following substances is a polypeptide?,Starch,Glycogen,Protein,Fats,C,https://myschool.ng/classroom/chemistry/58788?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,4,diagram-based,,,https://myschool.ng/storage/classroom/DQS4b3itKM44ELTOVhQxEo9h4WcWFk8G64GnLmI2.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which or the following products could be formed during incomplete combustion of a hydrocarbon. i.Carbon ii. Hydrogen III. Carbon (Il) oxide,I only,I and II only,I and III only,II and III only,C,https://myschool.ng/classroom/chemistry/58794?exam_type=waec&exam_year=2020&type=obj&page=1
2020,1,5,diagram-based,,,https://myschool.ng/storage/classroom/DQS4b3itKM44ELTOVhQxEo9h4WcWFk8G64GnLmI2.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,What quantity of electrons is lost when one mole of iron (II) ions is oxidized to iron (III) ?,3 moles,I mole,2 moles,,B,https://myschool.ng/classroom/chemistry/58796?exam_type=waec&exam_year=2020&type=obj&page=1
2020,2,6,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,"What is the mass of silver deposited when 24,125 C of electricity is passed through a solution or silver salt. [Ag = 108, IF = 96,500 C ]",432g,108g,54g,27g,D,https://myschool.ng/classroom/chemistry/58797?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,7,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Equal masses of calcium trioxocarbonate(iv) were added to dilute hydrochloric acid at the temperature specified. Under which of the following conditions would the reaction be slowest?,Calcium trioxocarbonate ( iv ) chips a 20°C,CalcIum trioxocarbonate (IV) chips at 40°C,Calcium trioxocarbonate (IV) powder at 20'C,Calcium trioxocarbonate (IV) powder at 40'C,A,https://myschool.ng/classroom/chemistry/58798?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,8,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The high solubility of ethanol in water is due to?,its low boiling point.,its low freezing point.,its covalent nature,hydrogen bonding,D,https://myschool.ng/classroom/chemistry/58799?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,9,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Which of the following pairs of properties of alkali metals decreases down the group?,First ionization energy and reactivity,melting point and atomic radius,Reactivity and electronegativity,First ionization energy and melting point,D,https://myschool.ng/classroom/chemistry/58803?exam_type=waec&exam_year=2020&type=obj&page=2
2020,2,10,diagram-based,,,https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The most suitable process of obtaining water from an aqueous solution of sugar i,Crystallization,Distillation,Filtration,Decantation,B,https://myschool.ng/classroom/chemistry/58816?exam_type=waec&exam_year=2020&type=obj&page=2
