Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2019,1,1,cell-biology,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/VJcAmGnmsFncnv1CqIklY8fJ9LFBYFXlbLBwqNkr.jpeg | https://myschool.ng/storage/classroom/81Qf4u3gxh4fdngZ6m04w9hF2aAgVrSEZFOQYTjM.jpeg,Which of the following structures will NOT be found in the nucleus of a cell?,DNA,Nucleolus,Lysosome,Centriole,C,https://myschool.ng/classroom/biology/59373?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,2,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/VJcAmGnmsFncnv1CqIklY8fJ9LFBYFXlbLBwqNkr.jpeg | https://myschool.ng/storage/classroom/81Qf4u3gxh4fdngZ6m04w9hF2aAgVrSEZFOQYTjM.jpeg,An example of organ level of organization is _______,bird,kidney,spermatozoon,xylem,B,https://myschool.ng/classroom/biology/59374?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,3,diagram-based,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/VJcAmGnmsFncnv1CqIklY8fJ9LFBYFXlbLBwqNkr.jpeg | https://myschool.ng/storage/classroom/81Qf4u3gxh4fdngZ6m04w9hF2aAgVrSEZFOQYTjM.jpeg,A structural similarity between *Parameciumn* and *Amoeba* is the presence of______,one food vacuole,two contractile vacuoles,two nuclei,one gullet,A,https://myschool.ng/classroom/biology/59375?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,4,plant-biology,,,https://myschool.ng/storage/classroom/VJcAmGnmsFncnv1CqIklY8fJ9LFBYFXlbLBwqNkr.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/81Qf4u3gxh4fdngZ6m04w9hF2aAgVrSEZFOQYTjM.jpeg,The classes of plants the root systems in diagrams I and II above represent respectively are______________,Dicotyledoneae and Monocotyledoneae,Monocotyledoneae and Dicotyledoneae,Dicotyledoneae and Dicotyledoncae,Monocotyledoneae and Monocotyledoneae,B,https://myschool.ng/classroom/biology/59376?exam_type=waec&exam_year=2019&type=obj&page=1
2019,1,5,cell-biology,,,https://myschool.ng/storage/classroom/81Qf4u3gxh4fdngZ6m04w9hF2aAgVrSEZFOQYTjM.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/VJcAmGnmsFncnv1CqIklY8fJ9LFBYFXlbLBwqNkr.jpeg,The diagram above is an illustration of a stage in a biological process. Study it and answer this question What stage of cell division is illustrated in the diagram?,Prophase,Metaphase,Anaphase,Telophase,B,https://myschool.ng/classroom/biology/59377?exam_type=waec&exam_year=2019&type=obj&page=1
2019,2,6,diagram-based,,,https://myschool.ng/storage/classroom/dbOThOvHc1wfbAWk2ww8VvPYXcwUGfKfaxCeR7YC.jpeg | https://myschool.ng/storage/classroom/c8lJmWu6xclOWKPZ2kygxeeeRes0SS0YwxNwLLF5.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The part labelled I is the________,centromere,spindle fibre,centriole,chiasmata,C,https://myschool.ng/classroom/biology/59378?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,7,diagram-based,,,https://myschool.ng/storage/classroom/dbOThOvHc1wfbAWk2ww8VvPYXcwUGfKfaxCeR7YC.jpeg | https://myschool.ng/storage/classroom/c8lJmWu6xclOWKPZ2kygxeeeRes0SS0YwxNwLLF5.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,The rate of diffusion of molecules between two media will be higher if_________?,the difference in concentration of the two media is low,the difference in concentration of the two media is negligible,the difference in concentration of the two media is high,there is no difference in the concentration of the two media,C,https://myschool.ng/classroom/biology/59380?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,8,diagram-based,,,https://myschool.ng/storage/classroom/c8lJmWu6xclOWKPZ2kygxeeeRes0SS0YwxNwLLF5.jpeg | https://myschool.ng/storage/classroom/dbOThOvHc1wfbAWk2ww8VvPYXcwUGfKfaxCeR7YC.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Anaerobic respiration in the organism illustrated in the diagram above produces carbon dioxide and________,ethanol,water,oxygen,glucose,A,https://myschool.ng/classroom/biology/59381?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,9,plant-biology,,,https://myschool.ng/storage/classroom/dbOThOvHc1wfbAWk2ww8VvPYXcwUGfKfaxCeR7YC.jpeg | https://myschool.ng/storage/classroom/c8lJmWu6xclOWKPZ2kygxeeeRes0SS0YwxNwLLF5.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Underground storage stems which grow horizontally in the soil are_______,bulbs,runners,rhizomes,corms,C,https://myschool.ng/classroom/biology/59382?exam_type=waec&exam_year=2019&type=obj&page=2
2019,2,10,diagram-based,,,https://myschool.ng/storage/classroom/dbOThOvHc1wfbAWk2ww8VvPYXcwUGfKfaxCeR7YC.jpeg | https://myschool.ng/storage/classroom/c8lJmWu6xclOWKPZ2kygxeeeRes0SS0YwxNwLLF5.jpeg | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png,Muscle fatigue in the body of an athlete is due to__________,low pH,high oxygen content,accumulation of lactic acid,accumulation of carbonic acid,C,https://myschool.ng/classroom/biology/59383?exam_type=waec&exam_year=2019&type=obj&page=2
