Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2015,1,1,advanced-algebra,,,,Simplify \(\frac{1 - 2\sqrt{5}}{2 + 3\sqrt{2}}\).,\(14(2\sqrt{2} + 6\sqrt{5} - 4\sqrt{10})\),\(\frac{1}{14}(2 - 3\sqrt{2} - 4\sqrt{5} - 6\sqrt{10})\),\(\frac{1}{14}(3\sqrt{2} + 4\sqrt{5} - 6\sqrt{10} - 2)\),\(14(2 + 3\sqrt{2} - 6\sqrt{5} + 4\sqrt{10})\),C,https://myschool.ng/classroom/further-mathematics/50429?exam_type=waec&exam_year=2015&type=obj&page=1
2015,1,2,advanced-algebra,,,,Solve: \(2\cos x - 1 = 0\).,"\((\frac{2\pi}{3}, \frac{4\pi}{3})\)","\((\frac{\pi}{6}, \frac{5\pi}{6})\)","\((\frac{\pi}{5}, \frac{2\pi}{5})\)","\((\frac{\pi}{3}, \frac{5\pi}{3})\)",D,https://myschool.ng/classroom/further-mathematics/50430?exam_type=waec&exam_year=2015&type=obj&page=1
2015,1,3,advanced-algebra,,,,Solve: \(4(2^{x^2}) = 8^{x}\),"(1, 2)","(1, -2)","(-1, 2)","(-1, -2)",A,https://myschool.ng/classroom/further-mathematics/50431?exam_type=waec&exam_year=2015&type=obj&page=1
2015,1,4,advanced-algebra,,,,"If \(\log_{3} x = \log_{9} 3\), find the value of x.",\(3^{2}\),\(3^{\frac{1}{2}}\),\(3^{\frac{1}{3}}\),\(2^{13}\),B,https://myschool.ng/classroom/further-mathematics/50432?exam_type=waec&exam_year=2015&type=obj&page=1
2015,1,5,advanced-algebra,,,,Find the 3rd term of \((\frac{x}{2} - 1)^{8}\) in descending order of x.,\(\frac{x^{7}}{8}\),\(\frac{7x^{6}}{16}\),\(\frac{7x^{5}}{4}\),\(\frac{35x^{4}}{8}\),B,https://myschool.ng/classroom/further-mathematics/50433?exam_type=waec&exam_year=2015&type=obj&page=1
2015,2,6,advanced-algebra,,,,"Given that \(f : x \to x^{2}\) and \(g : x \to x + 3\), where \(x \in R\), find \(f o g(2)\).",25,9,7,5,A,https://myschool.ng/classroom/further-mathematics/50434?exam_type=waec&exam_year=2015&type=obj&page=2
2015,2,7,advanced-algebra,,,,"Given that \(\frac{2x}{(x + 6)(x + 3)} = \frac{P}{x + 6} + \frac{Q}{x + 3}\), find P and Q.",P = 4 and Q = 2,P = 2 and Q = 4,P = 4 and Q = -2,P = -2 and Q = 4,C,https://myschool.ng/classroom/further-mathematics/50435?exam_type=waec&exam_year=2015&type=obj&page=2
2015,2,8,vectors-matrices,,,,"Given that \(P = \begin{pmatrix} -2 & 1 \\ 3 & 4 \end{pmatrix}\) and \(Q = \begin{pmatrix} 5 & -3 \\ 2 & -1 \end{pmatrix}\), find PQ - QP.",\(\begin{pmatrix} 0 & 0 \\ 0 & 0 \end{pmatrix}\),\(\begin{pmatrix} 27 & 12 \\ 16 & -15 \end{pmatrix}\),\(\begin{pmatrix} -20 & -6 \\ 12 & -8 \end{pmatrix}\),\(\begin{pmatrix} 11 & 12 \\ 30 & -11 \end{pmatrix}\),D,https://myschool.ng/classroom/further-mathematics/50439?exam_type=waec&exam_year=2015&type=obj&page=2
2015,2,9,advanced-algebra,,,,Which of the following is a factor of the polynomial \(6x^{4} + 2x^{3} + 15x + 5\)?,3x + 1,x + 1,2x + 1,x + 2,A,https://myschool.ng/classroom/further-mathematics/50442?exam_type=waec&exam_year=2015&type=obj&page=2
2015,2,10,advanced-algebra,,,,"Given that \(f : x \to \frac{2x - 1}{x + 2}, x \neq -2\), find \(f^{-1}\), the inverse of f.","\(f^{-1} : x \to \frac{1+2x}{2-x}, x \neq 2\)","\(f^{-1} : x \to \frac{1-2x}{x+2}, x \neq -2\)","\(f^{-1} : x \to \frac{1-2x}{x-2}, x \neq 2\)","\(f^{-1} : x \to \frac{1+2x}{x+2}, x \neq -2\)",A,https://myschool.ng/classroom/further-mathematics/50444?exam_type=waec&exam_year=2015&type=obj&page=2
