Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2022,1,1,diagram-based,,,,The area under a force-time graph represents--------,change in kinetic energy,change in momentum,change in work done,change in internal energy,B,https://myschool.ng/classroom/physics/63057?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,2,objective,,,,"From the principle of flotation, a body sinks in a fluid until it displace a quantity equal to its own?",density,mass,weight,volume,C,https://myschool.ng/classroom/physics/63059?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,3,objective,,,,The length of a simple pendulum is increased by a factor of four. By what factor is its period increase?,0.5\(\pi\),2,2\(\pi\),4,B,https://myschool.ng/classroom/physics/63060?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,4,objective,,,,"The linear expansivity, \(\alpha\), and cubic expansivity, \(\gamma\), of a material are related by the equation?",\(\gamma\)=a,\(\gamma\)=3\(\alpha\),\(\gamma\)=2a,\(\gamma\)=\(\frac{1}{3} \alpha \),B,https://myschool.ng/classroom/physics/63066?exam_type=waec&exam_year=2022&type=obj&page=1
2022,1,5,diagram-based,,,https://myschool.ng/storage/classroom/covywS7bmiskVBxD0sT5IhBdHLFin7u7TyQeY7ZQ.jpeg,"Suppose three identical steel balls Q, R, and S, are placed on an undulating ground as illustrated in the diagram above. Which of the balls is/are in neutral equilibrium?",S only,Q only,R only,Q and S only,C,https://myschool.ng/classroom/physics/63072?exam_type=waec&exam_year=2022&type=obj&page=1
2022,2,6,diagram-based,,,https://myschool.ng/storage/classroom/ER5zDM6xGWs2IgGdGPw1q8JJq1XigK09vtI3KEWp.jpeg,Which of the illustrated graphs above represents a body moving with uniform retardation?,A,B,C,D,D,https://myschool.ng/classroom/physics/63073?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,7,objective,,,,"The correct relationship between the displacement, s, of a particle initially at rest in a linear motion and the time, t, is?",s \(\alpha\) t\(^{-2}\),s \(\alpha\) t\(^{-1}\),s \(\alpha\) t,s \(\alpha\) t\(^{2}\),D,https://myschool.ng/classroom/physics/63076?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,8,objective,,,,The joule is equivalent to?,Kg m\(^{2}\) s\(^{-1}\),Kg\(^{2}\) m s\(^{-2}\),Kg m\(^{2}\) s\(^{-2}\),Kg m s\(^{-1}\),C,https://myschool.ng/classroom/physics/63078?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,9,objective,,,,Which of the following statement(s) is/are correct about a fixed mass of gas compressed in an inexpansible container; I. The average speed of the molecules increases II. The temperature of the gas increases III. The molecules hit the walls of the container more often than before the compression,I only,I and II only,"I, II, and III only",I and III,C,https://myschool.ng/classroom/physics/63085?exam_type=waec&exam_year=2022&type=obj&page=2
2022,2,10,objective,,,,An example of a mechanical wave is---------,water waves,radio waves,x-rays,light rays,A,https://myschool.ng/classroom/physics/63087?exam_type=waec&exam_year=2022&type=obj&page=2
