Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2018,1,1,general,,,,Economic problem arise in all society because?,resources are mismanaged by leaders,there is no proper planning,resources are not in adequate supply,the services of economist are not employed,C,https://myschool.ng/classroom/economics/49109?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,2,general,,,,which of the following is not emphasized in a production possibility curve,scarcity of resources,economic development,inefficiency in the use of resources,unemployment of labour,B,https://myschool.ng/classroom/economics/49110?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,3,general,,,,the organisation of productive factors is the reponsibility of the?,management,entrepreneur,production manager,labour union,B,https://myschool.ng/classroom/economics/49118?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,4,microeconomics,,,,producers operating in a free market economy are more efficient as a resulf of?,the existence of competition,the very few number of participants,the commitment of the shareholders,government regulation of their activities,A,https://myschool.ng/classroom/economics/49120?exam_type=waec&exam_year=2018&type=obj&page=1
2018,1,5,microeconomics,,,,a downward sloping demand curve means that?,total revenue declines as price is lowered,demand falls as output rises,demand falls as output falls,price must be lowered to sell more,B,https://myschool.ng/classroom/economics/49125?exam_type=waec&exam_year=2018&type=obj&page=1
2018,2,6,microeconomics,,,,"if the price of commodity X rises and consumers shift to commodity Y, then commodity X and Y are?",substitutes,complements,inferior goods,bought goods,A,https://myschool.ng/classroom/economics/49126?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,7,microeconomics,,,,goods whose demand vary directly with money income are called?,inferior goods,complementary goods,substitutes,normal goods,D,https://myschool.ng/classroom/economics/49128?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,8,microeconomics,,,,an exceptional demand curve can result from?,increase in prices of raw materials,increase in the size of the population,expectation of future price increase,change in taste of the consumer,C,https://myschool.ng/classroom/economics/49130?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,9,general,,,,palm oil and palm kernel are in?,joint supply,competitive demand,competitive supply,complementary demand,A,https://myschool.ng/classroom/economics/49132?exam_type=waec&exam_year=2018&type=obj&page=2
2018,2,10,microeconomics,,,,which of the following is true about supply of land?,its higher in the urban than rural areas,varies with time,rises with demand,is fixed,D,https://myschool.ng/classroom/economics/49133?exam_type=waec&exam_year=2018&type=obj&page=2
2018,3,11,microeconomics,,,,the backward bending supply curve of labour indicates?,an abnormal supply situation,the law of supply,that labour supply and wage are directly related,that the elasticity of supply is uniform,C,https://myschool.ng/classroom/economics/49134?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,12,microeconomics,,,,A supply curve parallel to the X- axis indicates?,fairly elastic supply,infinitely elastic supply,fairly inelastic supply,perfectly inelastic,B,https://myschool.ng/classroom/economics/49135?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,13,microeconomics,,,,if the marginal utility of a commodity is equal to its price then,the consumer is in equilibrium,more of the commodity can be consumed,total utility is also equal to its price,the market is not in equilibrium,C,https://myschool.ng/classroom/economics/49136?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,14,microeconomics,,,,A price floor is usually fixed,at the equilibrium and causes shortage,above the equilibrium and causes shortage,below the equilibrium and causes shortage,above the equilibrium and causes surplus,D,https://myschool.ng/classroom/economics/49137?exam_type=waec&exam_year=2018&type=obj&page=3
2018,3,15,microeconomics,,,,A market is in equilibrium when?,there is no government intervention,the demand is the same as the supply,buyers and sellers are free to sell more goods,there is no free entry and exit,B,https://myschool.ng/classroom/economics/49138?exam_type=waec&exam_year=2018&type=obj&page=3
2018,4,16,microeconomics,,,,A firm average cost decreases in the longrun because?,increasing returns to scale,diminishing average returns,decreasing marginal returns,decreasing average fixed cost,A,https://myschool.ng/classroom/economics/49139?exam_type=waec&exam_year=2018&type=obj&page=4
2018,4,17,theory,,,,"The larger a firm, the lower its cost of production This statement explains the?",law of diminishing marginal returns,concept of economies of scale,law of comparative cost advantage,theory of division of labour,B,https://myschool.ng/classroom/economics/49140?exam_type=waec&exam_year=2018&type=obj&page=4
