Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,1,1,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/0QZm2aIVxSNNSZDs7q8cvn7aSfZ7ncQK4fZkIRNj.png | https://myschool.ng/storage/classroom/zcQJMoHqdg9Cb2Ef8G1T0zWlHl9MA3edDLbNJbnO.png,Which of the following criteria is used to classify settlements into rural or urban?,Site,Age,Function,Location,C,https://myschool.ng/classroom/geography/68735?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,2,map-reading,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/0QZm2aIVxSNNSZDs7q8cvn7aSfZ7ncQK4fZkIRNj.png | https://myschool.ng/storage/classroom/zcQJMoHqdg9Cb2Ef8G1T0zWlHl9MA3edDLbNJbnO.png,Industries are broadly classified into,"primary, secondary and tertiary","mining, furniture making and cocoa processing","fishing, mining and food processing","primary, secondary and manufacturing",A,https://myschool.ng/classroom/geography/68736?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,3,climate,,,https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/0QZm2aIVxSNNSZDs7q8cvn7aSfZ7ncQK4fZkIRNj.png | https://myschool.ng/storage/classroom/zcQJMoHqdg9Cb2Ef8G1T0zWlHl9MA3edDLbNJbnO.png,"Under the Greek system of climate classification, the world is divided into","temperate, frigid and hot zones","torrid, equatorial and tropical zones","torrid, temperate and frigid zones","hot, temperate and dry zones",C,https://myschool.ng/classroom/geography/68737?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,4,map-reading,,,https://myschool.ng/storage/classroom/0QZm2aIVxSNNSZDs7q8cvn7aSfZ7ncQK4fZkIRNj.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/zcQJMoHqdg9Cb2Ef8G1T0zWlHl9MA3edDLbNJbnO.png,The scale of the map in Representative Fraction(RF) is,"1:25,000","1:100,000","1:200,000","1:50,000",B,https://myschool.ng/classroom/geography/68738?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,5,map-reading,,,https://myschool.ng/storage/classroom/zcQJMoHqdg9Cb2Ef8G1T0zWlHl9MA3edDLbNJbnO.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/classroom/0QZm2aIVxSNNSZDs7q8cvn7aSfZ7ncQK4fZkIRNj.png,What is the highest contour line in the mapped area?,400 metres,600 metres,500 metres,300 metres,C,https://myschool.ng/classroom/geography/68739?exam_type=waec&exam_year=2023&type=obj&page=1
2023,2,6,map-reading,,,https://myschool.ng/storage/classroom/byL56V8MlZtq5BeiGw8g8BEyarxuZ2Blcel1kdgw.png | https://myschool.ng/storage/classroom/W4PnKBc81lqUtPONQzoA8JvwI0F7Wh5UoDs9qx0x.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/LygHGSS9tlCyQRYfT4Frp4BFsHmuo7Eqk2ohGnoe.png | https://myschool.ng/storage/classroom/G7ZZPKljf3byS0Xadq7NaH3uJoSeTx3y4F5vUQzy.png,Stone crushing is an economic activity at,Noyo,Ameka,Umughara,Agub,C,https://myschool.ng/classroom/geography/68740?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,7,map-reading,,,https://myschool.ng/storage/classroom/W4PnKBc81lqUtPONQzoA8JvwI0F7Wh5UoDs9qx0x.png | https://myschool.ng/storage/classroom/byL56V8MlZtq5BeiGw8g8BEyarxuZ2Blcel1kdgw.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/LygHGSS9tlCyQRYfT4Frp4BFsHmuo7Eqk2ohGnoe.png | https://myschool.ng/storage/classroom/G7ZZPKljf3byS0Xadq7NaH3uJoSeTx3y4F5vUQzy.png,Which of the following towns is not intervisible from Agubia?,ABADA,Nsuba,Ameka,Ndifu Achara,B,https://myschool.ng/classroom/geography/68741?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,8,map-reading,,,https://myschool.ng/storage/classroom/byL56V8MlZtq5BeiGw8g8BEyarxuZ2Blcel1kdgw.png | https://myschool.ng/storage/classroom/W4PnKBc81lqUtPONQzoA8JvwI0F7Wh5UoDs9qx0x.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/LygHGSS9tlCyQRYfT4Frp4BFsHmuo7Eqk2ohGnoe.png | https://myschool.ng/storage/classroom/G7ZZPKljf3byS0Xadq7NaH3uJoSeTx3y4F5vUQzy.png,The feature marked P in the mapped area can best be described as a,knoll,valley,mountain,ridge,D,https://myschool.ng/classroom/geography/68742?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,9,map-reading,,,https://myschool.ng/storage/classroom/LygHGSS9tlCyQRYfT4Frp4BFsHmuo7Eqk2ohGnoe.png | https://myschool.ng/storage/classroom/byL56V8MlZtq5BeiGw8g8BEyarxuZ2Blcel1kdgw.png | https://myschool.ng/storage/classroom/W4PnKBc81lqUtPONQzoA8JvwI0F7Wh5UoDs9qx0x.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/G7ZZPKljf3byS0Xadq7NaH3uJoSeTx3y4F5vUQzy.png,The distance between Umughara and Ndifu Achara as the crow flies is approximately,8 km,18 km,11 km,23 km,B,https://myschool.ng/classroom/geography/68743?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,10,map-reading,,,https://myschool.ng/storage/classroom/G7ZZPKljf3byS0Xadq7NaH3uJoSeTx3y4F5vUQzy.png | https://myschool.ng/storage/classroom/byL56V8MlZtq5BeiGw8g8BEyarxuZ2Blcel1kdgw.png | https://myschool.ng/storage/classroom/W4PnKBc81lqUtPONQzoA8JvwI0F7Wh5UoDs9qx0x.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/2sZxMb28vwJzG3eHEisOH92oDGpbXxzs8807aHtk.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/LygHGSS9tlCyQRYfT4Frp4BFsHmuo7Eqk2ohGnoe.png,The bearing of Ameka from Aba Omege road junction is approximately,40o,22o,90o,220o,B,https://myschool.ng/classroom/geography/68744?exam_type=waec&exam_year=2023&type=obj&page=2
