Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2023,1,1,objective,,,,Which of the following statements about the properties of the electric field produced by charged parallel plates is **not** correct?,"The electric field in the region outside the parallel plate is zero, except for the edge effects","The magnitude of the electric field strength at any point between the plates, except near the edges, depends on the magnitude of the charge on each plate.",The magnitude of the electric field strength at any point between the plates is directly proportional to the magnitude of the charge on each plate.,The electric field is uniform everywhere in the space between the parallel plates,C,https://myschool.ng/classroom/physics/69351?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,2,diagram-based,,,https://myschool.ng/storage/classroom/A0AahSYEmvXwIiLdHXJDr6WndsQ82pwm7QndQanD.png,The diagram above illustrates a mode of vibration of a wire of length 125 cm. The speed of the waves along the wire is 120 ms-1. Use the diagram to answer questions 2 and 3. Determine the wavelength of the waves.,1.00m,0.75m,0.25m,0.50m,D,https://myschool.ng/classroom/physics/69352?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,3,diagram-based,,,https://myschool.ng/storage/classroom/bYu0iHK3YKDFbJXJsgs8JiB5XKiYLNVF1wED4kT8.png,The diagram above illustrates a mode of vibration of a wire of length 125 cm. The speed of the waves along the wire is 120 ms-1. Use the diagram to answer questions 2 and 3. Determine the frequency of the waves,240Hz,24Hz,192Hz,286Hz,A,https://myschool.ng/classroom/physics/69354?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,4,diagram-based,,,https://myschool.ng/storage/classroom/Fq7ub4BW6faT04X3427UzmduuVqWZkb6WIonNpWw.jpeg,Which of the following diagrams **correctly** illustrates the mode of oscillation of air in a tube for the **first** overtone? ( The diagrams above are meant to help you in answering this question),A,B,C,D,B,https://myschool.ng/classroom/physics/69355?exam_type=waec&exam_year=2023&type=obj&page=1
2023,1,5,objective,,,,The process of producing electric current by a changing magnetic field is referred to as,magnet induction,electromagnetic induction,flux linkage,electrostatic induction.,B,https://myschool.ng/classroom/physics/69356?exam_type=waec&exam_year=2023&type=obj&page=1
2023,2,6,objective,,,,"In a controlled thermal fission reactor, the use of control rods will **not** affect the",energy generated in the nuclear reactor,rate of production of the neutrons.,speed of the neutrons released on fission.,amount of radiation produced in the nuclear reactor.,C,https://myschool.ng/classroom/physics/69357?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,7,objective,,,,"A body starts with an initial velocity of 20 m/s and moves with a uniform acceleration, a, for 15 seconds. Which of the following equations represents the distance, S, traveled?",300 + 56\(\frac{a}{2}\),300 + \(\frac{225a}{2}\),300 + \(\frac{225}{2a}\),300a + \(\frac{225}{2}\),B,https://myschool.ng/classroom/physics/69358?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,8,objective,,,,"In a mass spectrometer, an ion of charge, q, and mass, m, moving in a path of radius, r, in a field of flux density, B, has a speed of",\(\frac{qBr}{m}\),\(\frac{mr}{qB}\),\(\frac{qm}{Br}\),\(\frac{mq}{r}\),A,https://myschool.ng/classroom/physics/69359?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,9,objective,,,,Increasing the frequency of a sound wave produces a sound with,higher pitch,longer wavelength,more overtones,reduced loudness,A,https://myschool.ng/classroom/physics/69361?exam_type=waec&exam_year=2023&type=obj&page=2
2023,2,10,calculation,,,,"A planet has mass, M, and radius R, If the universal gravitational constant is G, what is the expression for the escape velocity of an object on the planet?",\(\frac{\sqrt{GR}}{2}\),\(\frac{\sqrt{2GM}}{R}\),\(\frac{\sqrt{2G}}{R}\),\(\frac{\sqrt{GM}}{R}\),B,https://myschool.ng/classroom/physics/69364?exam_type=waec&exam_year=2023&type=obj&page=2
2023,3,11,objective,,,,An atom in an excited state is one whose,electrons are in the conduction band.,potential energy is minimum.,potential energy is maximum.,electrons have moved to a higher energy level.,D,https://myschool.ng/classroom/physics/69366?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,12,objective,,,,"The most appropriate value of fuse for a kettle rated 220 V, 1.06 kW is",3A,6A,5A,4A,C,https://myschool.ng/classroom/physics/69368?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,13,calculation,,,,"A 100 kg device is pulled up a plane inclined at 30° to the horizontal with a force of 1000 N. If the coefficient of friction between the device and the surface is 0.25, determine the total force opposing the motion. [ g = 10 ms-2]",283.5N,975.0N,216.5N,716.5N,D,https://myschool.ng/classroom/physics/69369?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,14,objective,,,,A solenoid is constructed by winding an insulated copper on a long test tube. A constant direct current is passed through the solenoid. Which of the following actions will not increase the strength of the magnetic field of the solenoid? Inserting a,steel rod in the test tube,Nickel rod in the test tube,Brass rod in the test tube,Soft iron rod in the test tube,C,https://myschool.ng/classroom/physics/69372?exam_type=waec&exam_year=2023&type=obj&page=3
2023,3,15,objective,,,,The following statements are advantages of a solid dielectric material between the plates of a capacitor **except** that,the maximum potential difference the capacitor can withstand is increased.,it increases the electrical conduction of the capacitor.,the capacitance of the capacitor of given dimensions is much greater than that of the plates in a vacuum.,it keeps the plates at a fixed separation.,B,https://myschool.ng/classroom/physics/69373?exam_type=waec&exam_year=2023&type=obj&page=3
2023,4,16,theory,,,,Which of the following devices is used to compare the relative magnitudes of charges on two given bodies?,Ebonite rod,Proof Plane,Gold Leaf Electroscope,Electrophorus,C,https://myschool.ng/classroom/physics/69375?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,17,objective,,,,The instrument used to measure relative humidity is a,Hygrometer,Barometer,Hydrometer,Manometer,A,https://myschool.ng/classroom/physics/69376?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,18,calculation,,,,"A ball of mass 0.8 kg is dropped from a height, H. Just before hitting the ground, its velocity is 5.0 m/s. Determine H. [g = 10 ms-2]",1.25m,4.00m,6.25m,1.60m,A,https://myschool.ng/classroom/physics/69378?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,19,objective,,,,The following statements are observations made about a towing vehicle and a bus that is being towed I. The force exerted on the bus by the towing vehicle is of the same magnitude as the force that the bus exerts on the road. II. The force exerted on the bus by the towing vehicle is of the same magnitude as the force exerted on the towing vehicle by the bus. III. The towing vehicle exerts a force on the bus greater than the force exerted by the bus on the towing vehicle. IV. The towing vehicle exerts a force on the bus that is the same as the force the road exerts on the towing vehicle. Which of the following statements is/are correct?,"II, III and IV",II only,"I, II and III only",I only,B,https://myschool.ng/classroom/physics/69379?exam_type=waec&exam_year=2023&type=obj&page=4
2023,4,20,objective,,,,Which of the following statements about a ferromagnetic material is **correct** ? It,has a high susceptibility.,attracts non-magnetic materials.,has low relative permeability.,repels other magnetic materials.,A,https://myschool.ng/classroom/physics/69381?exam_type=waec&exam_year=2023&type=obj&page=4
2023,5,21,objective,,,,The type of mirror used by dentists to inspect the teeth of patients is a,Plane mirror,cylindrical mirror,concave mirror,convex mirror,C,https://myschool.ng/classroom/physics/69382?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,22,diagram-based,,,,"In an RLC series circuit at resonance, the voltages across the resistor and the inductor are 30 V and 40 V respectively. Determine the voltage across the capacitor.",50V,30V,70V,40V,D,https://myschool.ng/classroom/physics/69383?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,23,diagram-based,,,https://myschool.ng/storage/classroom/jOGJ4RtiZymORHEHYhuF4H9SHDCAgYqjIQMJlzbj.png,The diagram above illustrates a velocity-time graph. Determine the distance between X and Y.,80.0m,160.0m,40.0m,10.0m,B,https://myschool.ng/classroom/physics/69384?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,24,objective,,,,"A sound of frequency 512 Hz reaches a listener 100 m away. If the sound travels in air at s.t.p., what is its wavelength? [speed of sound in air = 331 m/s]",1.550m,"0,646m",5.120m,0.195m,B,https://myschool.ng/classroom/physics/69385?exam_type=waec&exam_year=2023&type=obj&page=5
2023,5,25,calculation,,,,A charge of 10 C is transferred across a potential difference of 220 V. Determine the work done.,22J,2200J,210J,230J,B,https://myschool.ng/classroom/physics/69386?exam_type=waec&exam_year=2023&type=obj&page=5
2023,6,26,calculation,,,,The ratio of maximum range to maximum height of a projectile is 4. Determine the angle of projection.,\(30^0\),\(60^0\),\(45^0\),\(0^0\),C,https://myschool.ng/classroom/physics/69391?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,27,objective,,,,The range of wavelengths of the infrared waves in an electromagnetic spectrum is \(10^{-3}\) m to \(10^{-6}\)m. The wavelength of the radiation is,longer than \(10^{-6} m\).,shorter than \(10^{-6} m\).,shorter than \(10^{3} m\).,longer than \(10^{3} m\).,A,https://myschool.ng/classroom/physics/69394?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,28,calculation,,,,"An electron moves from an energy level of -8.6 eV to another level of -3.5 eV. Determine the frequency of the absorbed radiation. [1 eV = 1.6 × \(10^{19}\) J, h = 6.6 × \(10^{34}\) Js]",\( 2.93 \times 10^{15}\)Hz,\( 3.59 \times 10^{16}\)Hz,\( 5.39 \times 10^{15}\)Hz,\( 1.24 \times 10^{15}\)Hz,D,https://myschool.ng/classroom/physics/69398?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,29,theory,,,,"A liquid is left in an open dish. After several days, there is less liquid in the dish. Which of the following statements explains this observation? The",most energetic molecules leave the surface and escape into the air.,least energetic molecules leave the surface and escape into air.,most energetic molecules leave the surface and return.,least energetic molecules leave the surface and return.,A,https://myschool.ng/classroom/physics/69401?exam_type=waec&exam_year=2023&type=obj&page=6
2023,6,30,objective,,,,The specific latent heat of vapourization of lead is 8.7 × \(10^5 Jkg_1\). This means that 8.7 × \(10^5\) J of thermal energy is required to change,a given mass of molten lead to vapour at constant temperature and pressure.,1 kg of molten lead to vapour at constant temperature and pressure.,1 kg of solid lead to vapour at constant temperature and pressure.,1 kg of molten lead to vapour for every degree rise in temperature.,B,https://myschool.ng/classroom/physics/69402?exam_type=waec&exam_year=2023&type=obj&page=6
2023,7,31,objective,,,,"A car, P, with a velocity of 30 m/s is traveling in the same direction as a car, Q, with a velocity of 20 m/s. The velocity of P relative to Q is",\(50ms^1\),\(45ms^1\),\(20ms^1\),\(10ms^1\),D,https://myschool.ng/classroom/physics/69403?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,32,objective,,,,"When a light-weight body and a massive body are acted upon by the same force for the same period of time, the",massive body has a higher momentum.,massive body builds up a higher velocity.,lighter body has a higher momentum.,momenta of both bodies remain the same.,D,https://myschool.ng/classroom/physics/69404?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,33,calculation,,,,"A cell of emf 2 V has an internal resistance of 0.5 Ω. A current of 0.4 A passes through an external resistor, P. Determine the resistance of P.",4.5Ω,5Ω,1Ω,4Ω,A,https://myschool.ng/classroom/physics/69406?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,34,diagram-based,,,https://myschool.ng/storage/classroom/EGobApl1PRebAC5NkdmSvxwrKvuiSiWVRbqK0NwN.png,"The diagram above illustrates a hot metal suspended at the centre of a closed uniform box. Thermometers E, F, G and H are placed in contact with four sides of the box. Which of the thermometers would register the highest temperature?",G,F,H,E,D,https://myschool.ng/classroom/physics/69407?exam_type=waec&exam_year=2023&type=obj&page=7
2023,7,35,objective,,,,A direct current cannot pass through a parallel plate capacitor because,the plates are non-conducting.,the dielectric between the plates is non-conducting.,there is a leakage of charge from the plates.,the plates have equal but opposite charges.,B,https://myschool.ng/classroom/physics/69409?exam_type=waec&exam_year=2023&type=obj&page=7
2023,8,36,objective,,,,The sagging of overhead electrical wires is caused by,radiation of heat.,rough handling.,gravitational attraction,Linear expansion,D,https://myschool.ng/classroom/physics/69410?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,37,calculation,,,,The property of a body that determines the direction of heat flow when the body is in contact with another body is the,Heat capacity,mass,Power,Temperature,D,https://myschool.ng/classroom/physics/69412?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,38,objective,,,,The colours of the visible light region of the electromagnetic spectrum that have the shortest and longest wavelengths respectively are,red and blue.,indigo and violet,violet and red.,yellow and blue.,C,https://myschool.ng/classroom/physics/69413?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,39,objective,,,,"A ball, P, is released from the roof of a building at the same time as another ball, Q, is thrown vertically upward from the base of the building. Which of the following statements is correct?",The acceleration of P is greater than that of Q and both are in the same direction.,The acceleration of P is less than that of Q and both are in the same direction.,The acceleration of P is equal to that of Q and both are in the same direction.,The acceleration of P is equal to that of Q and are in opposite directions.,C,https://myschool.ng/classroom/physics/69414?exam_type=waec&exam_year=2023&type=obj&page=8
2023,8,40,calculation,,,,"A lead bullet of mass 0.05 kg is fired with a speed of 200 m/s into a lead block of mass 0.95 kg at rest. Given that the lead block moves after the impact, determine its kinetic energy.",150J,200J,50J,100J,C,https://myschool.ng/classroom/physics/69419?exam_type=waec&exam_year=2023&type=obj&page=8
