Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2024,1,1,advanced-algebra,,,,"If \(\frac{5}{\sqrt{2}}\) - \(\frac{\sqrt{8}}{8}\) = m\(\sqrt{2}\), find the value of m",\(\frac{12}{5}\),\(\frac{9}{4}\),\(\frac{7}{3}\),\(\frac{5}{2}\),B,https://myschool.ng/classroom/further-mathematics/72112?exam_type=waec&exam_year=2024&type=obj&page=1
2024,1,2,advanced-algebra,,,,"Given that f: x → \(\sqrt{x}\) and g : x → 25 - x\(^2\), find the value of f o g(3)",4,3,2,1,A,https://myschool.ng/classroom/further-mathematics/72113?exam_type=waec&exam_year=2024&type=obj&page=1
2024,1,3,advanced-algebra,,,,"\(\sqrt{x}\) - \(\frac{6}{\sqrt{x}}\) = 1, find the value of x",36,16,9,25,C,https://myschool.ng/classroom/further-mathematics/72114?exam_type=waec&exam_year=2024&type=obj&page=1
2024,1,4,advanced-algebra,,,,"A binary operation * is defined on the set of real numbers, **R** by x * y = \(\frac{y^2 - x^2}{2xy}\), x, y ≠ 0, where x and y are real numbers. Evaluate -3 * 2",\(\frac{5}{12}\),\(\frac{13}{12}\),-\(\frac{5}{12}\),-\(\frac{13}{12}\),A,https://myschool.ng/classroom/further-mathematics/72115?exam_type=waec&exam_year=2024&type=obj&page=1
2024,1,5,sequences-series,,,,"If the n\(^{th}\) term of a linear sequence (A.P) is (5n - 2), find the sum of the first 12 terms of the sequence.",120,183,366,732,C,https://myschool.ng/classroom/further-mathematics/72116?exam_type=waec&exam_year=2024&type=obj&page=1
2024,2,6,advanced-algebra,,,,"If h(x) = x\(^2\) + px + 2 is divided by (x + 3), the remainder is 5, find p",4,3,2,1,C,https://myschool.ng/classroom/further-mathematics/72117?exam_type=waec&exam_year=2024&type=obj&page=2
2024,2,7,advanced-algebra,,,,"If 5x + 7 \(\equiv\) P(x + 3) + Q(x - 1), find the value of p",3,2,1,0,A,https://myschool.ng/classroom/further-mathematics/72118?exam_type=waec&exam_year=2024&type=obj&page=2
2024,2,8,advanced-algebra,,,,"If log\(_2^x\) = 2, evaluate log\(_x^{128}\).",7,2,\(\frac{7}{2}\),\(\frac{2}{7}\),C,https://myschool.ng/classroom/further-mathematics/72119?exam_type=waec&exam_year=2024&type=obj&page=2
2024,2,9,advanced-algebra,,,,Evaluate: \(\frac{cos^2 300º - 4sin^2 120º}{tan^2 135º}\),-2\(\frac{3}{4}\),-3\(\frac{3}{4}\),-2\(\frac{1}{4}\),-3\(\frac{1}{4}\),A,https://myschool.ng/classroom/further-mathematics/72120?exam_type=waec&exam_year=2024&type=obj&page=2
2024,2,10,advanced-algebra,,,,"If f(x) = \(\frac{2 - x}{x}\), x **≠ 0, find the inverse of f.**","\(\frac{2}{x - 1}\), x ≠ 1","\(\frac{2}{x+1}\), x ≠ -1","\(\frac{2}{1-x}\), x ≠ 1","\(\frac{x}{2 + x}\), x ≠ -2",B,https://myschool.ng/classroom/further-mathematics/72121?exam_type=waec&exam_year=2024&type=obj&page=2
2024,3,11,advanced-algebra,,,,Solve 2\(^{2x}\) - 5(2\(^x\)) + 4 = 0,x = 0 and 2,x = 1 and 2,x = 0 and 1,x = 2 and 4,A,https://myschool.ng/classroom/further-mathematics/72122?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,12,vectors-matrices,,,,"If p = \(\begin{pmatrix}2 \\ 4 \end{pmatrix}\) and q = \(\begin{pmatrix} 10 \\ -1 \end{pmatrix}\), find a vector, r such that 2p - 3r = q",\(\begin{pmatrix} -2 \\ 3 \end{pmatrix}\),\(\begin{pmatrix} -26 \\ 11 \end{pmatrix}\),\(\begin{pmatrix} 2 \\ 3 \end{pmatrix}\),\(\begin{pmatrix} 6 \\ -9 \end{pmatrix}\),A,https://myschool.ng/classroom/further-mathematics/72123?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,13,vectors-matrices,,,,"Given that p = \(\begin{pmatrix} m + 1 & m - 1 \\ m + 4 & m - 8 \end{pmatrix}\) and |p| = - 34, find the value of m.",5,4,3,2,C,https://myschool.ng/classroom/further-mathematics/72124?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,14,advanced-algebra,,,,"If r = i + 2j and n = -i + 3j, find |2n - r|.",3.6,4.0,5.0,8.5,C,https://myschool.ng/classroom/further-mathematics/72125?exam_type=waec&exam_year=2024&type=obj&page=3
2024,3,15,calculus,,,,"The gradient of the curve y = mx\(^2\) + 3x - 1 at the point (-1, 1) is 9. Find the value of m",- 3,3,\(\frac{-5}{4}\),\(\frac{5}{4}\),A,https://myschool.ng/classroom/further-mathematics/72126?exam_type=waec&exam_year=2024&type=obj&page=3
2024,4,16,sequences-series,,,,"If kx\(^2\) is a term in the binomial expansion of (1 - 2x)\(^4\), find the value of k.",-24,-8,8,24,D,https://myschool.ng/classroom/further-mathematics/72127?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,17,advanced-algebra,,,,A fair dice is thrown twice. Find the probability that the sum obtained will be a factor of 12.,\(\frac{1}{3}\),\(\frac{5}{18}\),\(\frac{1}{9}\),\(\frac{7}{18}\),A,https://myschool.ng/classroom/further-mathematics/72128?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,18,mechanics,,,,A body of mass 42 kg increases its speed from 15 ms\(^{-1}\) to 43 ms\(^{-1}\) in 12 seconds. Find the force acting on the body.,203N,150N,98N,52N,C,https://myschool.ng/classroom/further-mathematics/72129?exam_type=waec&exam_year=2024&type=obj&page=4
2024,4,19,advanced-algebra,,,,Given that M and N are two sets. Which of the following is the same as (M **∩** N) **'?**,M' ∩ N',M' U N,M ∩ N',M' U N',D,https://myschool.ng/classroom/further-mathematics/72130?exam_type=waec&exam_year=2024&type=obj&page=4
