Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2016,1,1,map-reading,,,https://myschool.ng/storage/classroom/7404652765_11.jpg | https://myschool.ng/storage/classroom/16290236688_11.jpg | https://myschool.ng/storage/classroom/19252099477_11.jpg | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/17771170032_11.jpg | https://myschool.ng/storage/classroom/26656755948_11.jpg,The scale of the map in statement form is,1 centimetres on the map represents 1 kilometre on the ground,2 centimetres on the map represent 1 kilometre on the ground,3 centimetres on the map represent 1 kilometre on the ground,4 centimetres on the map represent 1 kilometre on the ground,A,https://myschool.ng/classroom/geography/45346?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,2,map-reading,,,https://myschool.ng/storage/classroom/16290236688_11.jpg | https://myschool.ng/storage/classroom/7404652765_11.jpg | https://myschool.ng/storage/classroom/19252099477_11.jpg | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/17771170032_11.jpg | https://myschool.ng/storage/classroom/26656755948_11.jpg,Farming is common in,North Western part of the map,North Eastern part of the map,South Western part of the map,South Eastern part of the map,D,https://myschool.ng/classroom/geography/45347?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,3,map-reading,,,https://myschool.ng/storage/classroom/19252099477_11.jpg | https://myschool.ng/storage/classroom/7404652765_11.jpg | https://myschool.ng/storage/classroom/16290236688_11.jpg | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/17771170032_11.jpg | https://myschool.ng/storage/classroom/26656755948_11.jpg,The western part of R. Gembeh flows through,A delta,A gorge,A levee,An undulating plain,B,https://myschool.ng/classroom/geography/45348?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,4,map-reading,,,https://myschool.ng/storage/classroom/17771170032_11.jpg | https://myschool.ng/storage/classroom/7404652765_11.jpg | https://myschool.ng/storage/classroom/16290236688_11.jpg | https://myschool.ng/storage/classroom/19252099477_11.jpg | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/26656755948_11.jpg,The point where R.Isbo meets R.Gembeh is called,An entrepot,A watershed,A lagoon,A confluence,D,https://myschool.ng/classroom/geography/45349?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,5,map-reading,,,https://myschool.ng/storage/classroom/26656755948_11.jpg | https://myschool.ng/storage/classroom/7404652765_11.jpg | https://myschool.ng/storage/classroom/16290236688_11.jpg | https://myschool.ng/storage/classroom/19252099477_11.jpg | https://myschool.ng/storage/serve/bPQkdn3HjQoJibS2jBvlUfxZrF7dVBlO4PnfE6hs.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/gY5ybf8PuaQgRsrpNJIQYWgHjqCDvOCzpBatR4LA.png | https://myschool.ng/storage/classroom/17771170032_11.jpg,The contour interval on the map is,50 metres,100 metres,150 metres,200 metres,A,https://myschool.ng/classroom/geography/45350?exam_type=waec&exam_year=2016&type=obj&page=1
2016,2,6,map-reading,,,https://myschool.ng/storage/classroom/7404654575_11.jpg | https://myschool.ng/storage/classroom/MWcJL9im1JS6X8Gt3EbLHCZNvU0mywNxNrayo3eP.png | https://myschool.ng/storage/classroom/14809309680_11.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/22213965090_11.jpg | https://myschool.ng/storage/classroom/23694896640_11.jpg,The lowest point in the map is in the,South-east,North-east,South-west,North-west,B,https://myschool.ng/classroom/geography/45352?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,7,map-reading,,,https://myschool.ng/storage/classroom/MWcJL9im1JS6X8Gt3EbLHCZNvU0mywNxNrayo3eP.png | https://myschool.ng/storage/classroom/7404654575_11.jpg | https://myschool.ng/storage/classroom/14809309680_11.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/22213965090_11.jpg | https://myschool.ng/storage/classroom/23694896640_11.jpg,The distance as the crow flies from Bebe to Bodel is,12.75km,10.00km,7.25km,5.25km,B,https://myschool.ng/classroom/geography/45353?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,8,map-reading,,,https://myschool.ng/storage/classroom/14809309680_11.jpg | https://myschool.ng/storage/classroom/7404654575_11.jpg | https://myschool.ng/storage/classroom/MWcJL9im1JS6X8Gt3EbLHCZNvU0mywNxNrayo3eP.png | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/22213965090_11.jpg | https://myschool.ng/storage/classroom/23694896640_11.jpg,The bearing of Bodel from Bebe is,25.0,255.0,115.0,150.0,B,https://myschool.ng/classroom/geography/45355?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,9,map-reading,,,https://myschool.ng/storage/classroom/22213965090_11.jpg | https://myschool.ng/storage/classroom/7404654575_11.jpg | https://myschool.ng/storage/classroom/MWcJL9im1JS6X8Gt3EbLHCZNvU0mywNxNrayo3eP.png | https://myschool.ng/storage/classroom/14809309680_11.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/23694896640_11.jpg,Which of the following statements is true about the drainage of the mapped area?,The watershed from which the rivers take their sources is in the North West,R.Isbo and R.Gembeh are the rivers that drain the distrint,R.Gembeh has many distributaries,An oxbow lake has been formed at the point of intersection of R.Isbo and R.Gembeh,B,https://myschool.ng/classroom/geography/45357?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,10,map-reading,,,https://myschool.ng/storage/classroom/23694896640_11.jpg | https://myschool.ng/storage/classroom/7404654575_11.jpg | https://myschool.ng/storage/classroom/MWcJL9im1JS6X8Gt3EbLHCZNvU0mywNxNrayo3eP.png | https://myschool.ng/storage/classroom/14809309680_11.jpg | https://myschool.ng/storage/serve/9Dmy5U4sHxRuZ72pPfaVW4Pee0LWbVDhsWtUTDbQ.png | https://myschool.ng/storage/serve/r0Y7i84BLlLyRnwn1qtuojPBLxfW5NOMxmJiWDzQ.png | https://myschool.ng/storage/serve/sae069zVtFT0YYhNWSpVyDjL19w7YFr4HE7JOx1E.png | https://myschool.ng/storage/classroom/22213965090_11.jpg,The common modes of transportation in the mapped area are,Railway and water,Pipeline and railway,Road and water,Air and water,C,https://myschool.ng/classroom/geography/45359?exam_type=waec&exam_year=2016&type=obj&page=2
