Year,Page,Question_Number,Question_Type,Instruction,Diagram_Context,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2016,1,1,advanced-algebra,,,,"If \(P = {x : -2 < x < 5}\) and \(Q = {x : -5 < x < 2}\) are subsets of \(\mu = {x : -5 \leq x \leq 5}\), where x is a real number, find \((P \cup Q)\).",\({x : -5 < x < 5}\),\({x : -5 \leq x \leq 5}\),\({x : -5 \leq x < 5}\),\({x : -5 < x \leq 5}\),A,https://myschool.ng/classroom/further-mathematics/50389?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,2,advanced-algebra,,,,Express \(\frac{8 - 3\sqrt{6}}{2\sqrt{3} + 3\sqrt{2}}\) in the form \(p\sqrt{3} + q\sqrt{2}\).,\(7\sqrt{3} - \frac{17\sqrt{2}}{3}\),\(7\sqrt{2} - \frac{17\sqrt{3}}{3}\),\(-7\sqrt{2} + \frac{17\sqrt{3}}{3}\),\(-7\sqrt{3} - \frac{17\sqrt{2}}{3}\),B,https://myschool.ng/classroom/further-mathematics/50390?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,3,advanced-algebra,,,,"An operation * is defined on the set, R, of real numbers by \(p * q = p + q + 2pq\). If the identity element is 0, find the value of p for which the operation has no inverse.",\(\frac{-1}{2}\),\(0\),\(\frac{2}{3}\),\(2\),A,https://myschool.ng/classroom/further-mathematics/50391?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,4,advanced-algebra,,,,"Consider the statements: p : Musa is short q : Musa is brilliant Which of the following represents the statement ""Musa is short but not brilliant""?",\(p \vee q\),\(p \vee \sim q\),\(p \wedge \sim q\),\(p \wedge q\),C,https://myschool.ng/classroom/further-mathematics/50392?exam_type=waec&exam_year=2016&type=obj&page=1
2016,1,5,advanced-algebra,,,,"If \(f(x) = \frac{4}{x} - 1, x \neq 0\), find \(f^{-1}(7)\).",\(\frac{-3}{7}\),\(0\),\(\frac{1}{2}\),\(4\),C,https://myschool.ng/classroom/further-mathematics/50393?exam_type=waec&exam_year=2016&type=obj&page=1
2016,2,6,advanced-algebra,,,,"If \(y = 4x - 1\), list the range of the domain \({-2 \leq x \leq 2}\), where x is an integer.","{-9, -1, 2,3, 4}","{-9, -2, 0, 1, 7}","{-5, -4, -3, -2}","{-9, -5, -1, 3, 7}",D,https://myschool.ng/classroom/further-mathematics/50394?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,7,advanced-algebra,,,,Factorize completely: \(x^{2} + x^{2}y + 3x - 10y + 3xy - 10\).,(x + 2)(x + 5)(y + 1),(x + 2)(x - 5)(y + 1),(x - 2)(x + 5)(y + 1),(x - 2)(x - 5)(y + 1),C,https://myschool.ng/classroom/further-mathematics/50395?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,8,advanced-algebra,,,,"If the solution set of \(x^{2} + kx - 5 = 0\) is (-1, 5), find the value of k.",-6,-4,4,5,B,https://myschool.ng/classroom/further-mathematics/50396?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,9,advanced-algebra,,,,The remainder when \(x^{3} - 2x + m\) is divided by \(x - 1\) is equal to the remainder when \(2x^{3} + x - m\) is divided by \(2x + 1\). Find the value of m.,\(\frac{-7}{8}\),\(\frac{-3}{8}\),\(\frac{1}{8}\),\(\frac{5}{8}\),C,https://myschool.ng/classroom/further-mathematics/50397?exam_type=waec&exam_year=2016&type=obj&page=2
2016,2,10,advanced-algebra,,,,"If (2t - 3s)(t - s) = 0, find \(\frac{t}{s}\).",\(\frac{3}{2}\) or \(1\),\(\frac{3}{2}\) or \(-1\),\(\frac{-3}{2}\) or \(-1\),\(\frac{-3}{2}\) or \(1\),A,https://myschool.ng/classroom/further-mathematics/50398?exam_type=waec&exam_year=2016&type=obj&page=2
