Year,Page,Question_Number,Question_Type,Instruction,Comprehension_Passage,Image_URLs,Question,OptionA,OptionB,OptionC,OptionD,Answer,Detail_URL
2021,1,1,objective,,,,Commerce started as a result of _______,competition,distribution,privatization,Specialization,B,https://myschool.ng/classroom/commerce/61915?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,2,objective,,,,The process of changing raw materials into finished goods is ________,construction,extraction,manufacturing,marketing,C,https://myschool.ng/classroom/commerce/61916?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,3,practical,,,,An example of a primary product is _____,textile,palm oil,flour,cocoa,D,https://myschool.ng/classroom/commerce/61917?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,4,objective,,,,All activities geared towards the distribution and exchange of goods and services is _______,commerce,market survey,personal selling,trade,A,https://myschool.ng/classroom/commerce/61919?exam_type=waec&exam_year=2021&type=obj&page=1
2021,1,5,objective,,,,"The word ''limited"" written after the name of a company means that",it has a democratic system of management,members are liable to the extent of their shareholdings only,the company is a going concern,profit is determined by management,B,https://myschool.ng/classroom/commerce/61920?exam_type=waec&exam_year=2021&type=obj&page=1
2021,2,6,objective,,,,Which type of occupation is a carpenter engaged in?,Commercial,Construction,Extraction,Manufacturing,B,https://myschool.ng/classroom/commerce/61921?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,7,objective,,,,The reward for land as a factor of production is,wage,rent,profit,interest,B,https://myschool.ng/classroom/commerce/61923?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,8,objective,,,,Which of the following businesses can raise capital through the stock exchange?,Sole proprietorship,Private company,Public company,Cooperative society,C,https://myschool.ng/classroom/commerce/61925?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,9,objective,,,,One of the disadvantages of selling on credit is,reduction in turnover,reduction in profit,increase in liquidity,bad debts,D,https://myschool.ng/classroom/commerce/61930?exam_type=waec&exam_year=2021&type=obj&page=2
2021,2,10,objective,,,,A number of shops under one roof is a,chain store,department store,discount store,unit store,B,https://myschool.ng/classroom/commerce/61931?exam_type=waec&exam_year=2021&type=obj&page=2
2021,3,11,objective,,,,"An organization of producers of similar produces, which controls output with the intention to fix price is a",trust,syndicate,consortium,cartel,D,https://myschool.ng/classroom/commerce/61933?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,12,objective,,,,One of the functions of a trade association is to,provide infrastructure for members,provide employment for members,promote members' welfare,pay members' salaries,C,https://myschool.ng/classroom/commerce/61935?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,13,objective,,,,The practice of selling goods to a foreign country at lower prices than obtainable in the exporting country is,speculation,skimming,hedging,dumping,D,https://myschool.ng/classroom/commerce/61936?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,14,objective,,,,A foreign order which instructs an agent to buy certain goods from a particular supplier is,closed indent,open indent,letter of credit,letter of enquiry,A,https://myschool.ng/classroom/commerce/61938?exam_type=waec&exam_year=2021&type=obj&page=3
2021,3,15,objective,,,,Which of the following is not a condition for dissolution of a partnership?,Continuous disagreement among partners,Expiration of a business year,Mutual consent of the patners,Termination of the venture,D,https://myschool.ng/classroom/commerce/61942?exam_type=waec&exam_year=2021&type=obj&page=3
2021,4,16,objective,,,,A country's balance of trade of -$20 million shows that its,import volume is greater than export,import and export volumes are equal,export volume is greater than imports,exports are mainly primary products,A,https://myschool.ng/classroom/commerce/61943?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,17,objective,,,,The collection of import duty is a function of the,ports authority,marketing boards,clearing and forwarding agents,customs and excise authority,D,https://myschool.ng/classroom/commerce/61945?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,18,objective,,,,An error on an invoice may be rectified by issuing,an advice note,a consignment note,a credit note,a delivery note,C,https://myschool.ng/classroom/commerce/61947?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,19,comprehension,,Use the information below to answer questions 20 and 21. Opening stock4000Closing stock12000Purchases17000,,What is the average stock?,"NI0,500",N8.500,"N8,000",6000,C,https://myschool.ng/classroom/commerce/61951?exam_type=waec&exam_year=2021&type=obj&page=4
2021,4,20,comprehension,,Use the information below to answer questions 20 and 21. Opening stock4000Closing stock12000Purchases17000,,The cost of goods sold is,"N4,000","N9,000","N16,000","N21,000",B,https://myschool.ng/classroom/commerce/61952?exam_type=waec&exam_year=2021&type=obj&page=4
2021,5,21,objective,,,,The expected response from the recipient of a quotation is to send,an advice note,a cheque for payment,an invoice,an order,D,https://myschool.ng/classroom/commerce/61954?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,22,objective,,,,The main function of a bureau-de-change is,buying and selling foreign currency,buying and selling securities information,providing trade information,selling goods and services,A,https://myschool.ng/classroom/commerce/61955?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,23,objective,,,,The right of a seller to make corrections on invoices is expressed by the term,errors and omissions excepted,errors omissions excluded,errors and omissions exempted,errors and omissions expected,A,https://myschool.ng/classroom/commerce/61957?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,24,objective,,,,Speed is an important factor to be considered for the choice of means of transport where goods are,perishable,interior,fragile,bulky,A,https://myschool.ng/classroom/commerce/61960?exam_type=waec&exam_year=2021&type=obj&page=5
2021,5,25,objective,,,,The practice by which insurance companies share risks with other insurance companies is,contribution,re-insurance,insurance,underwriting,A,https://myschool.ng/classroom/commerce/61963?exam_type=waec&exam_year=2021&type=obj&page=5
2021,6,26,objective,,,,One of the functions of the ports authority is,checking the activities of smugglers.,collecting import duties,enforcing law and order in harbours,providing warehousing services.,D,https://myschool.ng/classroom/commerce/61965?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,27,objective,,,,Which of the following means of payment requires acceptance by the debtor to make it valuable?,Bearer's cheque,Bill of exchange,Postal order,Promissory note,B,https://myschool.ng/classroom/commerce/61970?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,28,objective,,,,The purpose for which the Central Bank sells securities is to,reduce the interest rate,reduce cash in the economy,increase cash in the economy,incrcase the interest rate,B,https://myschool.ng/classroom/commerce/61972?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,29,objective,,,,The amount a current account holder is allowed to withdraw in excess of the balance in his account is _______,standing order,overdraft,interest,credit transfer,B,https://myschool.ng/classroom/commerce/61975?exam_type=waec&exam_year=2021&type=obj&page=6
2021,6,30,objective,,,,One of the qualities of tradable goods is,divisibility,heterogeneity,homogeneity,perishability,D,https://myschool.ng/classroom/commerce/61976?exam_type=waec&exam_year=2021&type=obj&page=6
2021,7,31,objective,,,,Which of the following instruments of payment could be used in international trade?,Promissory note,B. Postal order,I. O.U,Bill of exchange,D,https://myschool.ng/classroom/commerce/61977?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,32,objective,,,,Bonded warehouses are supervised by,clearing and forwarding agents,customs and excise authorities,immigration officers,posts Authorities,B,https://myschool.ng/classroom/commerce/61978?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,33,objective,,,,An advertising campaign by a chicken seller designed to sell his products at the expense of a beef seller is,competitive,direct,informative,persuasive,A,https://myschool.ng/classroom/commerce/61987?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,34,objective,,,,Which of the following business risks would an insurance firm not cover for an entrepreneur?,Theft,Fire,Loss of goods in transit,Change in consumers' taste,D,https://myschool.ng/classroom/commerce/61992?exam_type=waec&exam_year=2021&type=obj&page=7
2021,7,35,objective,,,,The main idea of the marketing concept is that all the firm's plans and operations should be,product oriented,price oriented,consumer oriented,company oriented.,C,https://myschool.ng/classroom/commerce/61993?exam_type=waec&exam_year=2021&type=obj&page=7
2021,8,36,objective,,,,A person who is for the purpose of bringing his principal into contractual relationship with third parties is,a merchant,a consignee,a consignor,an agent,B,https://myschool.ng/classroom/commerce/61994?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,37,objective,,,,The transfer of a government company to the public is,commercialization,localization,deregulation,privatization,B,https://myschool.ng/classroom/commerce/61995?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,38,objective,,,,One of the roles performed by middle managers is,formulation of objectives and strategies,implementation of organizational plans,review and appraisal of operational results,"review of master plans, programmes, and budgets",B,https://myschool.ng/classroom/commerce/61996?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,39,objective,,,,Which of the following is responsible for protecting consumers against poor quality goods,Industrial tribunal,Manufacturers associations,Standard organization of Nigeria,Trade associations,C,https://myschool.ng/classroom/commerce/61997?exam_type=waec&exam_year=2021&type=obj&page=8
2021,8,40,theory,,,,The saying that the 'consumer is always right' describes the doctrine of,caveat emptor,consumer sovereignty,consumer protection,proximate cause,B,https://myschool.ng/classroom/commerce/61998?exam_type=waec&exam_year=2021&type=obj&page=8
2021,9,41,objective,,,,A disadvantage of privatization is that,there is reduction in the quality of goods,there is incipiency in the supply of goods,the existence of monopoly is high,the profit motive outweighs public interest,D,https://myschool.ng/classroom/commerce/61999?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,42,objective,,,,The practice of making a state firm more profit-oriented is,privatization,nationalization,deregulation,commercialization,D,https://myschool.ng/classroom/commerce/62001?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,43,objective,,,,Trade fairs and exhibitions are media of,sales promotion,market segmentation,market research,Customer service.,A,https://myschool.ng/classroom/commerce/62002?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,44,objective,,,,The income generated from tourism forms part of the country's,visible imports,visible exports,invisible imports,invisible exports,D,https://myschool.ng/classroom/commerce/62003?exam_type=waec&exam_year=2021&type=obj&page=9
2021,9,45,objective,,,,An objective of the European Union is to,eliminate drug addiction in member countries,eliminate tariffs and quotas among member countries,encourage migrant workers from developing countries,fight against child abuse in developing countries.,C,https://myschool.ng/classroom/commerce/62007?exam_type=waec&exam_year=2021&type=obj&page=9
2021,10,46,objective,,,,An inventor of a new machine for canning tomatoes can protect his product by,obtaining a trademark,obtaining a patent,labelling the product,choosing a brand name,B,https://myschool.ng/classroom/commerce/62008?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,47,objective,,,,The concept of determining the objectives of a business and stating how they can be actualized is,directing,motivating,organizing,planning,D,https://myschool.ng/classroom/commerce/62009?exam_type=waec&exam_year=2021&type=obj&page=10
2021,10,48,objective,,,,One of the aims of ECOWAS is to,provide a market for stocks and shares,have a common political system,foster exchange of goods and services,create a common transport policy,C,https://myschool.ng/classroom/commerce/62010?exam_type=waec&exam_year=2021&type=obj&page=10
